-5 	348.432 	100 	0.000999645
-4.999 	348.432 	100 	0.000999645
-4.998 	348.432 	100 	0.000999645
-4.997 	348.432 	100 	0.000999645
-4.996 	348.432 	100 	0.000999645
-4.995 	348.432 	100 	0.000999645
-4.994 	348.432 	100 	0.000999645
-4.993 	348.432 	100 	0.000999645
-4.992 	348.432 	100 	0.000999645
-4.991 	348.432 	100 	0.000999645
-4.99 	348.432 	100 	0.000999645
-4.989 	348.432 	100 	0.000999645
-4.988 	348.432 	100 	0.000999645
-4.987 	348.432 	100 	0.000999645
-4.986 	348.432 	100 	0.000999645
-4.985 	348.432 	100 	0.000999645
-4.984 	348.432 	100 	0.000999645
-4.983 	348.432 	100 	0.000999645
-4.982 	348.432 	100 	0.000999645
-4.981 	348.432 	100 	0.000999645
-4.98 	348.432 	100 	0.000999645
-4.979 	348.432 	100 	0.000999645
-4.978 	348.432 	100 	0.000999645
-4.977 	348.432 	100 	0.000999645
-4.976 	348.432 	100 	0.000999645
-4.975 	348.432 	100 	0.000999645
-4.974 	348.432 	100 	0.000999645
-4.973 	348.432 	100 	0.000999645
-4.972 	348.432 	100 	0.000999645
-4.971 	348.432 	100 	0.000999645
-4.97 	348.432 	100 	0.000999645
-4.969 	348.432 	100 	0.000999645
-4.968 	348.432 	100 	0.000999645
-4.967 	348.432 	100 	0.000999645
-4.966 	348.432 	100 	0.000999645
-4.965 	348.432 	100 	0.000999645
-4.964 	348.432 	100 	0.000999645
-4.963 	348.432 	100 	0.000999645
-4.962 	348.432 	100 	0.000999645
-4.961 	348.432 	100 	0.000999645
-4.96 	348.432 	100 	0.000999645
-4.959 	348.432 	100 	0.000999645
-4.958 	348.432 	100 	0.000999645
-4.957 	348.432 	100 	0.000999645
-4.956 	348.432 	100 	0.000999645
-4.955 	348.432 	100 	0.000999645
-4.954 	348.432 	100 	0.000999645
-4.953 	348.432 	100 	0.000999645
-4.952 	348.432 	100 	0.000999645
-4.951 	348.432 	100 	0.000999645
-4.95 	348.432 	100 	0.000999645
-4.949 	348.432 	100 	0.000999645
-4.948 	348.432 	100 	0.000999645
-4.947 	348.432 	100 	0.000999645
-4.946 	348.432 	100 	0.000999645
-4.945 	348.432 	100 	0.000999645
-4.944 	348.432 	100 	0.000999645
-4.943 	348.432 	100 	0.000999645
-4.942 	348.432 	100 	0.000999645
-4.941 	348.432 	100 	0.000999645
-4.94 	348.432 	100 	0.000999645
-4.939 	348.432 	100 	0.000999645
-4.938 	348.432 	100 	0.000999645
-4.937 	348.432 	100 	0.000999645
-4.936 	348.432 	100 	0.000999645
-4.935 	348.432 	100 	0.000999645
-4.934 	348.432 	100 	0.000999645
-4.933 	348.432 	100 	0.000999645
-4.932 	348.432 	100 	0.000999645
-4.931 	348.432 	100 	0.000999645
-4.93 	348.432 	100 	0.000999645
